name,id,machine_id,downtime_reason_name,end_timestamp,start_timestamp,productivity,classification,duration_seconds,shift,day_of_week,utilisation_category,timestamp
Mill 1,68564e23173890e7908c2203,6809f67ffc54c40ff1b489cf,Not On Shift,2025-06-21 07:19:28.786000+01:00,2025-06-21 07:15:45.786000+01:00,unproductive,DOWNTIME,223.0,DAY,SATURDAY,UNPRODUCTIVE DOWNTIME,2025-06-21 07:15:45.786000+01:00
Mill 1,68564f0d173890e7908c221b,6809f67ffc54c40ff1b489cf,Not On Shift,2025-06-21 07:20:30.786000+01:00,2025-06-21 07:19:28.786000+01:00,unproductive,UPTIME,62.0,DAY,SATURDAY,UNPRODUCTIVE UPTIME,2025-06-21 07:19:28.786000+01:00
Mill 1,68564f44173890e7908c2275,6809f67ffc54c40ff1b489cf,Not On Shift,2025-06-21 07:33:10.786000+01:00,2025-06-21 07:20:30.786000+01:00,unproductive,DOWNTIME,760.0,DAY,SATURDAY,UNPRODUCTIVE DOWNTIME,2025-06-21 07:20:30.786000+01:00
Mill 1,6856524f173890e7908c239a,6809f67ffc54c40ff1b489cf,Not On Shift,2025-06-21 07:35:06.786000+01:00,2025-06-21 07:33:10.786000+01:00,unproductive,UPTIME,116.0,DAY,SATURDAY,UNPRODUCTIVE UPTIME,2025-06-21 07:33:10.786000+01:00
Mill 1,685652bc173890e7908c23f1,6809f67ffc54c40ff1b489cf,Not On Shift,2025-06-21 07:36:47.786000+01:00,2025-06-21 07:35:06.786000+01:00,unproductive,DOWNTIME,101.0,DAY,SATURDAY,UNPRODUCTIVE DOWNTIME,2025-06-21 07:35:06.786000+01:00
Mill 1,68565326173890e7908c2406,6809f67ffc54c40ff1b489cf,Not On Shift,2025-06-21 07:49:23.786000+01:00,2025-06-21 07:36:47.786000+01:00,unproductive,UPTIME,756.0,DAY,SATURDAY,UNPRODUCTIVE UPTIME,2025-06-21 07:36:47.786000+01:00
Mill 1,68565613173890e7908c251d,6809f67ffc54c40ff1b489cf,Not On Shift,2025-06-21 07:49:33.786000+01:00,2025-06-21 07:49:23.786000+01:00,unproductive,DOWNTIME,10.0,DAY,SATURDAY,UNPRODUCTIVE DOWNTIME,2025-06-21 07:49:23.786000+01:00
Mill 1,68565613173890e7908c251e,6809f67ffc54c40ff1b489cf,Not On Shift,2025-06-21 07:51:32.786000+01:00,2025-06-21 07:49:33.786000+01:00,unproductive,UPTIME,119.0,DAY,SATURDAY,UNPRODUCTIVE UPTIME,2025-06-21 07:49:33.786000+01:00
Mill 1,68565699173890e7908c2573,6809f67ffc54c40ff1b489cf,Not On Shift,2025-06-21 07:53:21.786000+01:00,2025-06-21 07:51:32.786000+01:00,unproductive,DOWNTIME,109.0,DAY,SATURDAY,UNPRODUCTIVE DOWNTIME,2025-06-21 07:51:32.786000+01:00
Mill 1,6856570b173890e7908c2582,6809f67ffc54c40ff1b489cf,Not On Shift,2025-06-21 08:05:02.786000+01:00,2025-06-21 07:53:21.786000+01:00,unproductive,UPTIME,701.0,DAY,SATURDAY,UNPRODUCTIVE UPTIME,2025-06-21 07:53:21.786000+01:00
Mill 1,685659c7173890e7908c26bd,6809f67ffc54c40ff1b489cf,Not On Shift,2025-06-21 08:20:38.786000+01:00,2025-06-21 08:05:02.786000+01:00,unproductive,DOWNTIME,936.0,DAY,SATURDAY,UNPRODUCTIVE DOWNTIME,2025-06-21 08:05:02.786000+01:00
Mill 1,68565d74173890e7908c27f4,6809f67ffc54c40ff1b489cf,Not On Shift,2025-06-21 08:21:52.786000+01:00,2025-06-21 08:20:38.786000+01:00,unproductive,UPTIME,74.0,DAY,SATURDAY,UNPRODUCTIVE UPTIME,2025-06-21 08:20:38.786000+01:00
Mill 1,68565db0173890e7908c27f9,6809f67ffc54c40ff1b489cf,Not On Shift,2025-06-21 08:25:43.786000+01:00,2025-06-21 08:21:52.786000+01:00,unproductive,DOWNTIME,231.0,DAY,SATURDAY,UNPRODUCTIVE DOWNTIME,2025-06-21 08:21:52.786000+01:00
Mill 1,68565e87173890e7908c2861,6809f67ffc54c40ff1b489cf,Not On Shift,2025-06-21 08:26:08.786000+01:00,2025-06-21 08:25:43.786000+01:00,unproductive,UPTIME,25.0,DAY,SATURDAY,UNPRODUCTIVE UPTIME,2025-06-21 08:25:43.786000+01:00
Mill 1,68565ebd173890e7908c2868,6809f67ffc54c40ff1b489cf,Not On Shift,2025-06-21 08:26:28.786000+01:00,2025-06-21 08:26:08.786000+01:00,unproductive,DOWNTIME,20.0,DAY,SATURDAY,UNPRODUCTIVE DOWNTIME,2025-06-21 08:26:08.786000+01:00
Mill 1,68565ebd173890e7908c2869,6809f67ffc54c40ff1b489cf,Not On Shift,2025-06-21 08:28:10.786000+01:00,2025-06-21 08:26:28.786000+01:00,unproductive,UPTIME,102.0,DAY,SATURDAY,UNPRODUCTIVE UPTIME,2025-06-21 08:26:28.786000+01:00
Mill 1,68565f33173890e7908c2872,6809f67ffc54c40ff1b489cf,Not On Shift,2025-06-21 08:29:08.786000+01:00,2025-06-21 08:28:10.786000+01:00,unproductive,DOWNTIME,58.0,DAY,SATURDAY,UNPRODUCTIVE DOWNTIME,2025-06-21 08:28:10.786000+01:00
Mill 1,68565f69173890e7908c2874,6809f67ffc54c40ff1b489cf,Not On Shift,2025-06-21 08:30:23.786000+01:00,2025-06-21 08:29:08.786000+01:00,unproductive,UPTIME,75.0,DAY,SATURDAY,UNPRODUCTIVE UPTIME,2025-06-21 08:29:08.786000+01:00
Mill 1,68565fa7173890e7908c28c6,6809f67ffc54c40ff1b489cf,Not On Shift,2025-06-21 08:30:39.786000+01:00,2025-06-21 08:30:23.786000+01:00,unproductive,DOWNTIME,16.0,DAY,SATURDAY,UNPRODUCTIVE DOWNTIME,2025-06-21 08:30:23.786000+01:00
Mill 1,68565fc2173890e7908c28c8,6809f67ffc54c40ff1b489cf,Not On Shift,2025-06-21 09:10:19.786000+01:00,2025-06-21 08:30:39.786000+01:00,unproductive,UPTIME,2380.0,DAY,SATURDAY,UNPRODUCTIVE UPTIME,2025-06-21 08:30:39.786000+01:00
Mill 1,68566917173890e7908c2c44,6809f67ffc54c40ff1b489cf,Not On Shift,2025-06-21 09:27:47.786000+01:00,2025-06-21 09:10:19.786000+01:00,unproductive,DOWNTIME,1048.0,DAY,SATURDAY,UNPRODUCTIVE DOWNTIME,2025-06-21 09:10:19.786000+01:00
Mill 1,68566d1a173890e7908c2d81,6809f67ffc54c40ff1b489cf,Not On Shift,2025-06-21 09:28:30.786000+01:00,2025-06-21 09:27:47.786000+01:00,unproductive,UPTIME,43.0,DAY,SATURDAY,UNPRODUCTIVE UPTIME,2025-06-21 09:27:47.786000+01:00
Mill 1,68566d50173890e7908c2d8c,6809f67ffc54c40ff1b489cf,Not On Shift,2025-06-21 09:29:12.786000+01:00,2025-06-21 09:28:30.786000+01:00,unproductive,DOWNTIME,42.0,DAY,SATURDAY,UNPRODUCTIVE DOWNTIME,2025-06-21 09:28:30.786000+01:00
Mill 1,68566d6d173890e7908c2d92,6809f67ffc54c40ff1b489cf,Not On Shift,2025-06-21 09:41:10.786000+01:00,2025-06-21 09:29:12.786000+01:00,unproductive,UPTIME,718.0,DAY,SATURDAY,UNPRODUCTIVE UPTIME,2025-06-21 09:29:12.786000+01:00
Mill 1,6856704f173890e7908c2efb,6809f67ffc54c40ff1b489cf,Not On Shift,2025-06-21 09:44:29.786000+01:00,2025-06-21 09:41:10.786000+01:00,unproductive,DOWNTIME,199.0,DAY,SATURDAY,UNPRODUCTIVE DOWNTIME,2025-06-21 09:41:10.786000+01:00
Mill 1,68567117173890e7908c2f1f,6809f67ffc54c40ff1b489cf,Not On Shift,2025-06-21 10:08:32.786000+01:00,2025-06-21 09:44:29.786000+01:00,unproductive,UPTIME,1443.0,DAY,SATURDAY,UNPRODUCTIVE UPTIME,2025-06-21 09:44:29.786000+01:00
Mill 1,685676a9173890e7908c3162,6809f67ffc54c40ff1b489cf,Not On Shift,2025-06-23 06:00:00+01:00,2025-06-21 10:08:32.786000+01:00,unproductive,DOWNTIME,157887.214,DAY,SATURDAY,UNPRODUCTIVE DOWNTIME,2025-06-21 10:08:32.786000+01:00
Mill 1,6858df8eaae6e4b445c89691,6809f67ffc54c40ff1b489cf,Setting Machine,2025-06-23 06:15:49.786000+01:00,2025-06-23 06:00:00+01:00,productive,DOWNTIME,949.786,DAY,MONDAY,PRODUCTIVE DOWNTIME,2025-06-23 06:00:00+01:00
Mill 1,6858e345aae6e4b445c8a3af,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 06:16:25.786000+01:00,2025-06-23 06:15:49.786000+01:00,productive,UPTIME,36.0,DAY,MONDAY,PRODUCTIVE UPTIME,2025-06-23 06:15:49.786000+01:00
Mill 1,6858e35faae6e4b445c8a3b3,6809f67ffc54c40ff1b489cf,Setting Machine,2025-06-23 06:20:04.786000+01:00,2025-06-23 06:16:25.786000+01:00,productive,DOWNTIME,219.0,DAY,MONDAY,PRODUCTIVE DOWNTIME,2025-06-23 06:16:25.786000+01:00
Mill 1,6858e442aae6e4b445c8a4a1,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 06:34:07.786000+01:00,2025-06-23 06:20:04.786000+01:00,productive,UPTIME,843.0,DAY,MONDAY,PRODUCTIVE UPTIME,2025-06-23 06:20:04.786000+01:00
Mill 1,6858e792aae6e4b445c8a846,6809f67ffc54c40ff1b489cf,Coil Change,2025-06-23 06:42:49.786000+01:00,2025-06-23 06:34:07.786000+01:00,productive,DOWNTIME,522.0,DAY,MONDAY,PRODUCTIVE DOWNTIME,2025-06-23 06:34:07.786000+01:00
Mill 1,6858e98daae6e4b445c8aa39,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 06:44:03.786000+01:00,2025-06-23 06:42:49.786000+01:00,productive,UPTIME,74.0,DAY,MONDAY,PRODUCTIVE UPTIME,2025-06-23 06:42:49.786000+01:00
Mill 1,6858e9d7aae6e4b445c8aa5f,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 06:44:06.786000+01:00,2025-06-23 06:44:03.786000+01:00,productive,DOWNTIME,3.0,DAY,MONDAY,PRODUCTIVE DOWNTIME,2025-06-23 06:44:03.786000+01:00
Mill 1,6858e9d7aae6e4b445c8aa60,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 07:16:23.786000+01:00,2025-06-23 06:44:06.786000+01:00,productive,UPTIME,1937.0,DAY,MONDAY,PRODUCTIVE UPTIME,2025-06-23 06:44:06.786000+01:00
Mill 1,6858f179aae6e4b445c8b315,6809f67ffc54c40ff1b489cf,change Strut length,2025-06-23 07:23:02.786000+01:00,2025-06-23 07:16:23.786000+01:00,productive,DOWNTIME,399.0,DAY,MONDAY,PRODUCTIVE DOWNTIME,2025-06-23 07:16:23.786000+01:00
Mill 1,6858f306aae6e4b445c8b495,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 07:24:28.786000+01:00,2025-06-23 07:23:02.786000+01:00,productive,UPTIME,86.0,DAY,MONDAY,PRODUCTIVE UPTIME,2025-06-23 07:23:02.786000+01:00
Mill 1,6858f35caae6e4b445c8b543,6809f67ffc54c40ff1b489cf,change Strut length,2025-06-23 07:25:22.786000+01:00,2025-06-23 07:24:28.786000+01:00,productive,DOWNTIME,54.0,DAY,MONDAY,PRODUCTIVE DOWNTIME,2025-06-23 07:24:28.786000+01:00
Mill 1,6858f38faae6e4b445c8b5a5,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 07:35:22.786000+01:00,2025-06-23 07:25:22.786000+01:00,productive,UPTIME,600.0,DAY,MONDAY,PRODUCTIVE UPTIME,2025-06-23 07:25:22.786000+01:00
Mill 1,6858f5dfaae6e4b445c8b8ab,6809f67ffc54c40ff1b489cf,Coil Change,2025-06-23 07:45:13.786000+01:00,2025-06-23 07:35:22.786000+01:00,productive,DOWNTIME,591.0,DAY,MONDAY,PRODUCTIVE DOWNTIME,2025-06-23 07:35:22.786000+01:00
Mill 1,6858f822aae6e4b445c8babd,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 08:05:45.786000+01:00,2025-06-23 07:45:13.786000+01:00,productive,UPTIME,1232.0,DAY,MONDAY,PRODUCTIVE UPTIME,2025-06-23 07:45:13.786000+01:00
Mill 1,6858fd04aae6e4b445c8c016,6809f67ffc54c40ff1b489cf,change strut pack,2025-06-23 08:11:37.786000+01:00,2025-06-23 08:05:45.786000+01:00,productive,DOWNTIME,352.0,DAY,MONDAY,PRODUCTIVE DOWNTIME,2025-06-23 08:05:45.786000+01:00
Mill 1,6858fe68aae6e4b445c8c135,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 08:35:52.786000+01:00,2025-06-23 08:11:37.786000+01:00,productive,UPTIME,1455.0,DAY,MONDAY,PRODUCTIVE UPTIME,2025-06-23 08:11:37.786000+01:00
Mill 1,6859040eaae6e4b445c8c6db,6809f67ffc54c40ff1b489cf,Coil Change,2025-06-23 08:58:04.786000+01:00,2025-06-23 08:35:52.786000+01:00,productive,DOWNTIME,1332.0,DAY,MONDAY,PRODUCTIVE DOWNTIME,2025-06-23 08:35:52.786000+01:00
Mill 1,6859094aaae6e4b445c8cbfb,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 08:58:57.786000+01:00,2025-06-23 08:58:04.786000+01:00,productive,UPTIME,53.0,DAY,MONDAY,PRODUCTIVE UPTIME,2025-06-23 08:58:04.786000+01:00
Mill 1,6859097baae6e4b445c8cc18,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 08:59:12.786000+01:00,2025-06-23 08:58:57.786000+01:00,productive,DOWNTIME,15.0,DAY,MONDAY,PRODUCTIVE DOWNTIME,2025-06-23 08:58:57.786000+01:00
Mill 1,6859097baae6e4b445c8cc19,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 09:08:47.786000+01:00,2025-06-23 08:59:12.786000+01:00,productive,UPTIME,575.0,DAY,MONDAY,PRODUCTIVE UPTIME,2025-06-23 08:59:12.786000+01:00
Mill 1,68590bd5aae6e4b445c8cfa6,6809f67ffc54c40ff1b489cf,Setting Machine,2025-06-23 09:11:27.786000+01:00,2025-06-23 09:08:47.786000+01:00,productive,DOWNTIME,160.0,DAY,MONDAY,PRODUCTIVE DOWNTIME,2025-06-23 09:08:47.786000+01:00
Mill 1,68590c62aae6e4b445c8d06a,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 09:41:26.786000+01:00,2025-06-23 09:11:27.786000+01:00,productive,UPTIME,1799.0,DAY,MONDAY,PRODUCTIVE UPTIME,2025-06-23 09:11:27.786000+01:00
Mill 1,68591378aae6e4b445c8d6ac,6809f67ffc54c40ff1b489cf,Training,2025-06-23 10:01:34.786000+01:00,2025-06-23 09:41:26.786000+01:00,unproductive,DOWNTIME,1208.0,DAY,MONDAY,UNPRODUCTIVE DOWNTIME,2025-06-23 09:41:26.786000+01:00
Mill 1,68591824aae6e4b445c8da81,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 10:05:39.786000+01:00,2025-06-23 10:01:34.786000+01:00,productive,UPTIME,245.0,DAY,MONDAY,PRODUCTIVE UPTIME,2025-06-23 10:01:34.786000+01:00
Mill 1,68591925aae6e4b445c8db7f,6809f67ffc54c40ff1b489cf,Coil Change,2025-06-23 10:16:04.786000+01:00,2025-06-23 10:05:39.786000+01:00,productive,DOWNTIME,625.0,DAY,MONDAY,PRODUCTIVE DOWNTIME,2025-06-23 10:05:39.786000+01:00
Mill 1,68591b7faae6e4b445c8dda8,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 10:17:09.786000+01:00,2025-06-23 10:16:04.786000+01:00,productive,UPTIME,65.0,DAY,MONDAY,PRODUCTIVE UPTIME,2025-06-23 10:16:04.786000+01:00
Mill 1,68591bd1aae6e4b445c8ddd0,6809f67ffc54c40ff1b489cf,Coil Change,2025-06-23 10:17:41.786000+01:00,2025-06-23 10:17:09.786000+01:00,productive,DOWNTIME,32.0,DAY,MONDAY,PRODUCTIVE DOWNTIME,2025-06-23 10:17:09.786000+01:00
Mill 1,68591beeaae6e4b445c8ddef,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 10:43:31.786000+01:00,2025-06-23 10:17:41.786000+01:00,productive,UPTIME,1550.0,DAY,MONDAY,PRODUCTIVE UPTIME,2025-06-23 10:17:41.786000+01:00
Mill 1,68592207aae6e4b445c8e3c8,6809f67ffc54c40ff1b489cf,change strut pack,2025-06-23 10:46:48.786000+01:00,2025-06-23 10:43:31.786000+01:00,productive,DOWNTIME,197.0,DAY,MONDAY,PRODUCTIVE DOWNTIME,2025-06-23 10:43:31.786000+01:00
Mill 1,685922ccaae6e4b445c8e4c0,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 10:56:03.786000+01:00,2025-06-23 10:46:48.786000+01:00,productive,UPTIME,555.0,DAY,MONDAY,PRODUCTIVE UPTIME,2025-06-23 10:46:48.786000+01:00
Mill 1,685924e7aae6e4b445c8e726,6809f67ffc54c40ff1b489cf,Coil Change,2025-06-23 11:10:57.786000+01:00,2025-06-23 10:56:03.786000+01:00,productive,DOWNTIME,894.0,DAY,MONDAY,PRODUCTIVE DOWNTIME,2025-06-23 10:56:03.786000+01:00
Mill 1,68592874aae6e4b445c8ea70,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 11:13:31.786000+01:00,2025-06-23 11:10:57.786000+01:00,productive,UPTIME,154.0,DAY,MONDAY,PRODUCTIVE UPTIME,2025-06-23 11:10:57.786000+01:00
Mill 1,68592912aae6e4b445c8eae5,6809f67ffc54c40ff1b489cf,change strut pack,2025-06-23 11:34:21.786000+01:00,2025-06-23 11:13:31.786000+01:00,productive,DOWNTIME,1250.0,DAY,MONDAY,PRODUCTIVE DOWNTIME,2025-06-23 11:13:31.786000+01:00
Mill 1,68592de1aae6e4b445c8f04a,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 12:01:22.786000+01:00,2025-06-23 11:34:21.786000+01:00,productive,UPTIME,1621.0,DAY,MONDAY,PRODUCTIVE UPTIME,2025-06-23 11:34:21.786000+01:00
Mill 1,6859342daae6e4b445c8f6cb,6809f67ffc54c40ff1b489cf,change strut pack,2025-06-23 12:04:02.786000+01:00,2025-06-23 12:01:22.786000+01:00,productive,DOWNTIME,160.0,DAY,MONDAY,PRODUCTIVE DOWNTIME,2025-06-23 12:01:22.786000+01:00
Mill 1,685934d4aae6e4b445c8f72b,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 12:07:11.786000+01:00,2025-06-23 12:04:02.786000+01:00,productive,UPTIME,189.0,DAY,MONDAY,PRODUCTIVE UPTIME,2025-06-23 12:04:02.786000+01:00
Mill 1,685935a1aae6e4b445c8f7fd,6809f67ffc54c40ff1b489cf,Lubrication Issue,2025-06-23 12:13:49.786000+01:00,2025-06-23 12:07:11.786000+01:00,unproductive,DOWNTIME,398.0,DAY,MONDAY,UNPRODUCTIVE DOWNTIME,2025-06-23 12:07:11.786000+01:00
Mill 1,6859373caae6e4b445c8f90b,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 12:21:19.786000+01:00,2025-06-23 12:13:49.786000+01:00,productive,UPTIME,450.0,DAY,MONDAY,PRODUCTIVE UPTIME,2025-06-23 12:13:49.786000+01:00
Mill 1,685938f1aae6e4b445c8fa80,6809f67ffc54c40ff1b489cf,Coil Change,2025-06-23 12:48:56.786000+01:00,2025-06-23 12:21:19.786000+01:00,productive,DOWNTIME,1657.0,DAY,MONDAY,PRODUCTIVE DOWNTIME,2025-06-23 12:21:19.786000+01:00
Mill 1,68593f70aae6e4b445c9001b,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 12:49:53.786000+01:00,2025-06-23 12:48:56.786000+01:00,productive,UPTIME,57.0,DAY,MONDAY,PRODUCTIVE UPTIME,2025-06-23 12:48:56.786000+01:00
Mill 1,68593f9faae6e4b445c9009f,6809f67ffc54c40ff1b489cf,Press Feeder Issue,2025-06-23 12:52:33.786000+01:00,2025-06-23 12:49:53.786000+01:00,unproductive,DOWNTIME,160.0,DAY,MONDAY,UNPRODUCTIVE DOWNTIME,2025-06-23 12:49:53.786000+01:00
Mill 1,68594047aae6e4b445c9010d,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 13:11:53.786000+01:00,2025-06-23 12:52:33.786000+01:00,productive,UPTIME,1160.0,DAY,MONDAY,PRODUCTIVE UPTIME,2025-06-23 12:52:33.786000+01:00
Mill 1,685944b5aae6e4b445c9051e,6809f67ffc54c40ff1b489cf,Setting Machine,2025-06-23 13:12:35.786000+01:00,2025-06-23 13:11:53.786000+01:00,productive,DOWNTIME,42.0,DAY,MONDAY,PRODUCTIVE DOWNTIME,2025-06-23 13:11:53.786000+01:00
Mill 1,685944e9aae6e4b445c9053b,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 13:30:04.786000+01:00,2025-06-23 13:12:35.786000+01:00,productive,UPTIME,1049.0,DAY,MONDAY,PRODUCTIVE UPTIME,2025-06-23 13:12:35.786000+01:00
Mill 1,6859490daae6e4b445c909b6,6809f67ffc54c40ff1b489cf,Coil Change,2025-06-23 13:41:20.786000+01:00,2025-06-23 13:30:04.786000+01:00,productive,DOWNTIME,676.0,DAY,MONDAY,PRODUCTIVE DOWNTIME,2025-06-23 13:30:04.786000+01:00
Mill 1,68594baaaae6e4b445c90be0,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 14:05:38.786000+01:00,2025-06-23 13:41:20.786000+01:00,productive,UPTIME,1458.0,DAY,MONDAY,PRODUCTIVE UPTIME,2025-06-23 13:41:20.786000+01:00
Mill 1,68595160aae6e4b445c910a8,6809f67ffc54c40ff1b489cf,Obstacle,2025-06-23 14:06:15.786000+01:00,2025-06-23 14:05:38.786000+01:00,unproductive,DOWNTIME,37.0,DAY,MONDAY,UNPRODUCTIVE DOWNTIME,2025-06-23 14:05:38.786000+01:00
Mill 1,6859517caae6e4b445c910b6,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 14:19:09.786000+01:00,2025-06-23 14:06:15.786000+01:00,productive,UPTIME,774.0,DAY,MONDAY,PRODUCTIVE UPTIME,2025-06-23 14:06:15.786000+01:00
Mill 1,68595488aae6e4b445c912a2,6809f67ffc54c40ff1b489cf,change Strut length,2025-06-23 14:27:39.786000+01:00,2025-06-23 14:19:09.786000+01:00,productive,DOWNTIME,510.0,DAY,MONDAY,PRODUCTIVE DOWNTIME,2025-06-23 14:19:09.786000+01:00
Mill 1,68595682aae6e4b445c91439,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 14:32:53.786000+01:00,2025-06-23 14:27:39.786000+01:00,productive,UPTIME,314.0,DAY,MONDAY,PRODUCTIVE UPTIME,2025-06-23 14:27:39.786000+01:00
Mill 1,685957c0aae6e4b445c91532,6809f67ffc54c40ff1b489cf,Coil Change,2025-06-23 14:41:16.786000+01:00,2025-06-23 14:32:53.786000+01:00,productive,DOWNTIME,503.0,DAY,MONDAY,PRODUCTIVE DOWNTIME,2025-06-23 14:32:53.786000+01:00
Mill 1,685959b0aae6e4b445c916b6,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 14:41:43.786000+01:00,2025-06-23 14:41:16.786000+01:00,productive,UPTIME,27.0,DAY,MONDAY,PRODUCTIVE UPTIME,2025-06-23 14:41:16.786000+01:00
Mill 1,685959c8aae6e4b445c916c6,6809f67ffc54c40ff1b489cf,Setting Machine,2025-06-23 14:43:37.786000+01:00,2025-06-23 14:41:43.786000+01:00,productive,DOWNTIME,114.0,DAY,MONDAY,PRODUCTIVE DOWNTIME,2025-06-23 14:41:43.786000+01:00
Mill 1,68595a4caae6e4b445c916f4,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 14:49:52.786000+01:00,2025-06-23 14:43:37.786000+01:00,productive,UPTIME,375.0,DAY,MONDAY,PRODUCTIVE UPTIME,2025-06-23 14:43:37.786000+01:00
Mill 1,68595bb8aae6e4b445c9187a,6809f67ffc54c40ff1b489cf,change Strut length,2025-06-23 14:58:01.786000+01:00,2025-06-23 14:49:52.786000+01:00,productive,DOWNTIME,489.0,DAY,MONDAY,PRODUCTIVE DOWNTIME,2025-06-23 14:49:52.786000+01:00
Mill 1,68595d9baae6e4b445c919a9,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 15:01:37.786000+01:00,2025-06-23 14:58:01.786000+01:00,productive,UPTIME,216.0,DAY,MONDAY,PRODUCTIVE UPTIME,2025-06-23 14:58:01.786000+01:00
Mill 1,68595e89aae6e4b445c91a92,6809f67ffc54c40ff1b489cf,Housekeeping,2025-06-23 15:38:03.786000+01:00,2025-06-23 15:01:37.786000+01:00,unproductive,DOWNTIME,2186.0,DAY,MONDAY,UNPRODUCTIVE DOWNTIME,2025-06-23 15:01:37.786000+01:00
Mill 1,68596712aae6e4b445c920f8,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 15:48:27.786000+01:00,2025-06-23 15:38:03.786000+01:00,productive,UPTIME,624.0,DAY,MONDAY,PRODUCTIVE UPTIME,2025-06-23 15:38:03.786000+01:00
Mill 1,68596978aae6e4b445c922b5,6809f67ffc54c40ff1b489cf,Housekeeping,2025-06-23 16:00:00+01:00,2025-06-23 15:48:27.786000+01:00,unproductive,DOWNTIME,692.214,DAY,MONDAY,UNPRODUCTIVE DOWNTIME,2025-06-23 15:48:27.786000+01:00
Mill 1,68596c21aae6e4b445c92500,6809f67ffc54c40ff1b489cf,Not On Shift,2025-06-23 18:00:00+01:00,2025-06-23 16:00:00+01:00,unproductive,DOWNTIME,7200.0,DAY,MONDAY,UNPRODUCTIVE DOWNTIME,2025-06-23 16:00:00+01:00
Mill 1,68598850aae6e4b445c93621,6809f67ffc54c40ff1b489cf,Training,2025-06-23 18:29:12.786000+01:00,2025-06-23 18:00:00+01:00,unproductive,DOWNTIME,1752.786,NIGHT,MONDAY,UNPRODUCTIVE DOWNTIME,2025-06-23 18:00:00+01:00
Mill 1,68598f32aae6e4b445c93932,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 18:29:44.786000+01:00,2025-06-23 18:29:12.786000+01:00,productive,UPTIME,32.0,NIGHT,MONDAY,PRODUCTIVE UPTIME,2025-06-23 18:29:12.786000+01:00
Mill 1,68598f4caae6e4b445c93958,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 18:29:46.786000+01:00,2025-06-23 18:29:44.786000+01:00,productive,DOWNTIME,2.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME,2025-06-23 18:29:44.786000+01:00
Mill 1,68598f4caae6e4b445c9395a,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 18:30:20.786000+01:00,2025-06-23 18:29:46.786000+01:00,productive,UPTIME,34.0,NIGHT,MONDAY,PRODUCTIVE UPTIME,2025-06-23 18:29:46.786000+01:00
Mill 1,68598f69aae6e4b445c9395f,6809f67ffc54c40ff1b489cf,Setting Machine,2025-06-23 18:31:52.786000+01:00,2025-06-23 18:30:20.786000+01:00,productive,DOWNTIME,92.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME,2025-06-23 18:30:20.786000+01:00
Mill 1,68598fc0aae6e4b445c9396a,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-23 18:40:51.786000+01:00,2025-06-23 18:31:52.786000+01:00,productive,UPTIME,539.0,NIGHT,MONDAY,PRODUCTIVE UPTIME,2025-06-23 18:31:52.786000+01:00
